#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11026, 11,KE8EXM,    15.06, -69,   9, 6,  drogue,  -11.77,  93449.00,  677.27,  422.28,  -20.39, 22.8, 0.12, 4.08, 4.09,  -0.74,  -5.47,   6.32,   5.68,  37.66, -19.71,  -1.03,   0.28,   0.46, 123.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7303073, -83.7062077,   565.0, 2025, 11, 23, 18, 17, 56,      127,      269,  63,  62,   1.7,   1.0,   1.3,  0,  0, 34, 25,  0,  0, 29, 21, 30,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 24,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    15.13, -71,   6, 6,  drogue,  -11.77,  93449.00,  677.27,  422.28,  -20.39, 22.8, 0.24, 4.08, 4.09,  -0.74,  -5.47,   6.32,   5.68,  37.66, -19.71,  -1.03,   0.28,   0.46, 123.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7303073, -83.7062077,   565.0, 2025, 11, 23, 18, 17, 56,      127,      269,  63,  62,   1.7,   1.0,   1.3,  0,  0, 34, 25,  0,  0, 29, 21, 30,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 24,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    16.06, -70,   6, 6,  drogue,   -9.81,  93744.00,  651.09,  396.09,  -18.83, 22.4, 0.24, 4.08, 4.09,  -0.43,  -5.37,   8.76,  19.71, -43.88,  13.61,  -0.88,   0.26,   0.63,  97.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7301302, -83.7061949,   563.0, 2025, 11, 23, 18, 17, 57,      120,      264,  72,  63,   1.7,   1.0,   1.3,  0,  0,  0, 32,  0,  0, 28, 29, 27,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35, 30, 37,  0,  0, 38,  0
6, 11026, 11,KE8EXM,    16.06, -63,   8, 6,  drogue,   -9.81,  93744.00,  651.09,  396.09,  -18.83, 22.4, 0.24, 4.08, 4.09,  -0.43,  -5.37,   8.76,  19.71, -43.88,  13.61,  -0.88,   0.26,   0.63,  97.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7301302, -83.7061949,   563.0, 2025, 11, 23, 18, 17, 57,      120,      264,  72,  63,   1.7,   1.0,   1.3,  0,  0,  0, 32,  0,  0, 28, 29, 27,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35, 30, 37,  0,  0, 38,  0
6, 11026, 11,KE8EXM,    16.06, -63,   8, 6,  drogue,   -9.81,  93744.00,  651.09,  396.09,  -18.83, 22.4, 0.24, 4.08, 4.09,  -0.43,  -5.37,   8.76,  19.71, -43.88,  13.61,  -0.88,   0.26,   0.63,  97.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7301302, -83.7061949,   563.0, 2025, 11, 23, 18, 17, 57,      120,      264,  72,  63,   1.7,   1.0,   1.3,  0,  0,  0, 32,  0,  0, 28, 29, 27,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35, 30, 37,  0,  0, 38,  0
6, 11026, 11,KE8EXM,    16.14, -70,   7, 6,  drogue,   -9.81,  93744.00,  651.09,  396.09,  -18.83, 22.4, 0.42, 4.08, 4.08,  -0.43,  -5.37,   8.76,  19.71, -43.88,  13.61,  -0.88,   0.26,   0.63,  97.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7301302, -83.7061949,   563.0, 2025, 11, 23, 18, 17, 57,      120,      264,  72,  63,   1.7,   1.0,   1.3,  0,  0,  0, 32,  0,  0, 28, 29, 27,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35, 30, 37,  0,  0, 38,  0
6, 11026, 11,KE8EXM,    17.06, -63,   6, 6,  drogue,   -9.81,  93744.00,  651.09,  396.09,  -18.83, 22.4, 0.42, 4.08, 4.08,  -0.43,  -5.37,   8.76,  19.71, -43.88,  13.61,  -0.88,   0.26,   0.63,  97.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7299988, -83.7061679,   568.0, 2025, 11, 23, 18, 17, 58,      119,      268,  79,  64,   1.7,   1.0,   1.3,  0,  0, 30, 28,  0,  0, 21, 30, 27,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 34,  0,  0, 32,  0
6, 11026, 11,KE8EXM,    17.06, -64,   5, 6,  drogue,   -9.81,  93744.00,  651.09,  396.09,  -18.83, 22.4, 0.42, 4.08, 4.08,  -0.43,  -5.37,   8.76,  19.71, -43.88,  13.61,  -0.88,   0.26,   0.63,  97.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7299988, -83.7061679,   568.0, 2025, 11, 23, 18, 17, 58,      119,      268,  79,  64,   1.7,   1.0,   1.3,  0,  0, 30, 28,  0,  0, 21, 30, 27,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 34,  0,  0, 32,  0
6, 11026, 11,KE8EXM,    17.07, -64,   8, 6,  drogue,  -10.79,  93937.00,  633.99,  379.00,  -16.62, 22.1, 0.42, 4.08, 4.08,  -0.17,  -2.31,   6.07, -24.17,  15.08,  44.86,  -0.90,   0.32,   0.57, 109.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7299988, -83.7061679,   568.0, 2025, 11, 23, 18, 17, 58,      119,      268,  79,  64,   1.7,   1.0,   1.3,  0,  0, 30, 28,  0,  0, 21, 30, 27,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 34,  0,  0, 32,  0
6, 11026, 11,KE8EXM,    17.15, -64,   8, 6,  drogue,  -10.79,  93937.00,  633.99,  379.00,  -16.62, 22.1, 0.61, 4.08, 4.09,  -0.17,  -2.31,   6.07, -24.17,  15.08,  44.86,  -0.90,   0.32,   0.57, 109.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7299988, -83.7061679,   568.0, 2025, 11, 23, 18, 17, 58,      119,      268,  79,  64,   1.7,   1.0,   1.3,  0,  0, 30, 28,  0,  0, 21, 30, 27,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 34,  0,  0, 32,  0
6, 11026, 11,KE8EXM,    18.06, -73,   8, 6,  drogue,  -10.79,  93937.00,  633.99,  379.00,  -16.62, 22.1, 0.61, 4.08, 4.09,  -0.17,  -2.31,   6.07, -24.17,  15.08,  44.86,  -0.90,   0.32,   0.57, 109.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7299188, -83.7061184,   559.0, 2025, 11, 23, 18, 17, 59,      122,      261,  83,  62,   1.6,   0.9,   1.3,  0,  0, 37, 28,  0,  0, 25, 23, 29,  0,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 31, 26, 36,  0,  0, 36,  0
6, 11026, 11,KE8EXM,    18.06, -70,   5, 6,  drogue,  -10.79,  93937.00,  633.99,  379.00,  -16.62, 22.1, 0.61, 4.08, 4.09,  -0.17,  -2.31,   6.07, -24.17,  15.08,  44.86,  -0.90,   0.32,   0.57, 109.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7299188, -83.7061184,   559.0, 2025, 11, 23, 18, 17, 59,      122,      261,  83,  62,   1.6,   0.9,   1.3,  0,  0, 37, 28,  0,  0, 25, 23, 29,  0,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 31, 26, 36,  0,  0, 36,  0
6, 11026, 11,KE8EXM,    18.08, -61,  10, 6,  drogue,   -9.81,  94115.00,  618.25,  363.26,  -20.61, 21.7, 0.61, 4.08, 4.09,   1.88,  -5.60,   6.72, -19.78,-122.19,   9.89,  -0.72,   0.49,   0.44, 106.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7299188, -83.7061184,   559.0, 2025, 11, 23, 18, 17, 59,      122,      261,  83,  62,   1.6,   0.9,   1.3,  0,  0, 37, 28,  0,  0, 25, 23, 29,  0,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 31, 26, 36,  0,  0, 36,  0
6, 11026, 11,KE8EXM,    18.16, -61,   7, 6,  drogue,   -9.81,  94115.00,  618.25,  363.26,  -20.61, 21.7, 0.79, 4.08, 4.08,   1.88,  -5.60,   6.72, -19.78,-122.19,   9.89,  -0.72,   0.49,   0.44, 106.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7299188, -83.7061184,   559.0, 2025, 11, 23, 18, 17, 59,      122,      261,  83,  62,   1.6,   0.9,   1.3,  0,  0, 37, 28,  0,  0, 25, 23, 29,  0,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 31, 26, 36,  0,  0, 36,  0
6, 11026, 11,KE8EXM,    19.06, -62,   7, 6,  drogue,   -9.81,  94115.00,  618.25,  363.26,  -20.61, 21.7, 0.79, 4.08, 4.08,   1.88,  -5.60,   6.72, -19.78,-122.19,   9.89,  -0.72,   0.49,   0.44, 106.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7298060, -83.7060962,   550.0, 2025, 11, 23, 18, 18,  0,      123,      254,  89,  61,   1.7,   1.1,   1.3,  0,  0,  0, 27,  0,  0, 26, 26, 19,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 31, 27, 22,  0,  0, 32,  0
6, 11026, 11,KE8EXM,    19.06, -62,   7, 6,  drogue,   -9.81,  94115.00,  618.25,  363.26,  -20.61, 21.7, 0.79, 4.08, 4.08,   1.88,  -5.60,   6.72, -19.78,-122.19,   9.89,  -0.72,   0.49,   0.44, 106.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7298060, -83.7060962,   550.0, 2025, 11, 23, 18, 18,  0,      123,      254,  89,  61,   1.7,   1.1,   1.3,  0,  0,  0, 27,  0,  0, 26, 26, 19,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 31, 27, 22,  0,  0, 32,  0
6, 11026, 11,KE8EXM,    19.09, -73,   9, 6,  drogue,  -14.22,  94328.00,  599.44,  344.45,  -23.65, 21.6, 0.79, 4.08, 4.08,  -1.89,  -8.39,  11.45, -27.10,  20.63, -10.01,  -0.72,   0.39,   0.60, 120.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7298060, -83.7060962,   550.0, 2025, 11, 23, 18, 18,  0,      123,      254,  89,  61,   1.7,   1.1,   1.3,  0,  0,  0, 27,  0,  0, 26, 26, 19,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 31, 27, 22,  0,  0, 32,  0
6, 11026, 11,KE8EXM,    19.17, -74,   7, 6,  drogue,  -14.22,  94328.00,  599.44,  344.45,  -23.65, 21.6, 1.03, 4.08, 4.09,  -1.89,  -8.39,  11.45, -27.10,  20.63, -10.01,  -0.72,   0.39,   0.60, 120.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7298060, -83.7060962,   550.0, 2025, 11, 23, 18, 18,  0,      123,      254,  89,  61,   1.7,   1.1,   1.3,  0,  0,  0, 27,  0,  0, 26, 26, 19,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 31, 27, 22,  0,  0, 32,  0
6, 11026, 11,KE8EXM,    20.06, -61,   8, 6,  drogue,  -14.22,  94328.00,  599.44,  344.45,  -23.65, 21.6, 1.03, 4.08, 4.09,  -1.89,  -8.39,  11.45, -27.10,  20.63, -10.01,  -0.72,   0.39,   0.60, 120.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7296456, -83.7061057,   541.0, 2025, 11, 23, 18, 18,  1,      123,      246,  98,  60,   1.6,   0.9,   1.3,  0,  0, 26, 32,  0,  0, 27, 25, 37,  0,  0,  0,  0,  0,  0, 29,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28, 26, 34,  0,  0, 31,  0
6, 11026, 11,KE8EXM,    20.06, -61,   8, 6,  drogue,  -14.22,  94328.00,  599.44,  344.45,  -23.65, 21.6, 1.03, 4.08, 4.09,  -1.89,  -8.39,  11.45, -27.10,  20.63, -10.01,  -0.72,   0.39,   0.60, 120.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7296456, -83.7061057,   541.0, 2025, 11, 23, 18, 18,  1,      123,      246,  98,  60,   1.6,   0.9,   1.3,  0,  0, 26, 32,  0,  0, 27, 25, 37,  0,  0,  0,  0,  0,  0, 29,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28, 26, 34,  0,  0, 31,  0
6, 11026, 11,KE8EXM,    20.06, -61,   8, 6,  drogue,  -14.22,  94328.00,  599.44,  344.45,  -23.65, 21.6, 1.03, 4.08, 4.09,  -1.89,  -8.39,  11.45, -27.10,  20.63, -10.01,  -0.72,   0.39,   0.60, 120.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7296456, -83.7061057,   541.0, 2025, 11, 23, 18, 18,  1,      123,      246,  98,  60,   1.6,   0.9,   1.3,  0,  0, 26, 32,  0,  0, 27, 25, 37,  0,  0,  0,  0,  0,  0, 29,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28, 26, 34,  0,  0, 31,  0
6, 11026, 11,KE8EXM,    20.10, -63,   7, 6,  drogue,  -10.30,  94673.00,  569.06,  314.06,  -18.67, 21.5, 1.03, 4.08, 4.09,   0.06,  -9.71,  18.18,  77.64,  53.71, -19.84,  -0.53,   0.43,   0.54,  88.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7296456, -83.7061057,   541.0, 2025, 11, 23, 18, 18,  1,      123,      246,  98,  60,   1.6,   0.9,   1.3,  0,  0, 26, 32,  0,  0, 27, 25, 37,  0,  0,  0,  0,  0,  0, 29,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28, 26, 34,  0,  0, 31,  0
6, 11026, 11,KE8EXM,    20.18, -63,   8, 6,  drogue,  -10.30,  94673.00,  569.06,  314.06,  -18.67, 21.5, 1.22, 4.08, 4.09,   0.06,  -9.71,  18.18,  77.64,  53.71, -19.84,  -0.53,   0.43,   0.54,  88.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7296456, -83.7061057,   541.0, 2025, 11, 23, 18, 18,  1,      123,      246,  98,  60,   1.6,   0.9,   1.3,  0,  0, 26, 32,  0,  0, 27, 25, 37,  0,  0,  0,  0,  0,  0, 29,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28, 26, 34,  0,  0, 31,  0
6, 11026, 11,KE8EXM,    21.06, -64,   7, 6,  drogue,  -10.30,  94673.00,  569.06,  314.06,  -18.67, 21.5, 1.22, 4.08, 4.09,   0.06,  -9.71,  18.18,  77.64,  53.71, -19.84,  -0.53,   0.43,   0.54,  88.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7294572, -83.7061278,   541.0, 2025, 11, 23, 18, 18,  2,      126,      247, 107,  59,   1.6,   0.9,   1.3,  0,  0, 27, 27,  0,  0, 26, 25, 30,  0,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28, 24, 30,  0,  0, 31,  0
6, 11026, 11,KE8EXM,    21.06, -63,   7, 6,  drogue,  -10.30,  94673.00,  569.06,  314.06,  -18.67, 21.5, 1.22, 4.08, 4.09,   0.06,  -9.71,  18.18,  77.64,  53.71, -19.84,  -0.53,   0.43,   0.54,  88.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7294572, -83.7061278,   541.0, 2025, 11, 23, 18, 18,  2,      126,      247, 107,  59,   1.6,   0.9,   1.3,  0,  0, 27, 27,  0,  0, 26, 25, 30,  0,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28, 24, 30,  0,  0, 31,  0
6, 11026, 11,KE8EXM,    21.11, -60,   5, 6,  drogue,  -10.79,  94837.00,  554.64,  299.65,  -18.26, 21.3, 1.22, 4.08, 4.09,  -2.79,  -8.37,  11.80,   0.73, -19.90, -11.11,  -0.86,   0.40,   0.52, 125.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7294572, -83.7061278,   541.0, 2025, 11, 23, 18, 18,  2,      126,      247, 107,  59,   1.6,   0.9,   1.3,  0,  0, 27, 27,  0,  0, 26, 25, 30,  0,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28, 24, 30,  0,  0, 31,  0
6, 11026, 11,KE8EXM,    21.19, -61,   8, 6,  drogue,  -10.79,  94837.00,  554.64,  299.65,  -18.26, 21.3, 1.46, 4.08, 4.09,  -2.79,  -8.37,  11.80,   0.73, -19.90, -11.11,  -0.86,   0.40,   0.52, 125.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7294572, -83.7061278,   541.0, 2025, 11, 23, 18, 18,  2,      126,      247, 107,  59,   1.6,   0.9,   1.3,  0,  0, 27, 27,  0,  0, 26, 25, 30,  0,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28, 24, 30,  0,  0, 31,  0
6, 11026, 11,KE8EXM,    22.06, -67,   8, 6,  drogue,  -10.79,  94837.00,  554.64,  299.65,  -18.26, 21.3, 1.46, 4.08, 4.09,  -2.79,  -8.37,  11.80,   0.73, -19.90, -11.11,  -0.86,   0.40,   0.52, 125.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7293931, -83.7061205,   524.0, 2025, 11, 23, 18, 18,  3,      129,      234, 110,  57,   1.9,   1.0,   1.6,  0,  0, 28, 31,  0,  0, 25, 31, 23,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22, 23, 29,  0,  0, 22,  0
6, 11026, 11,KE8EXM,    22.06, -64,   7, 6,  drogue,  -10.79,  94837.00,  554.64,  299.65,  -18.26, 21.3, 1.46, 4.08, 4.09,  -2.79,  -8.37,  11.80,   0.73, -19.90, -11.11,  -0.86,   0.40,   0.52, 125.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7293931, -83.7061205,   524.0, 2025, 11, 23, 18, 18,  3,      129,      234, 110,  57,   1.9,   1.0,   1.6,  0,  0, 28, 31,  0,  0, 25, 31, 23,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22, 23, 29,  0,  0, 22,  0
6, 11026, 11,KE8EXM,    22.12, -62,   5, 6,  drogue,  -11.28,  95034.00,  537.36,  282.36,  -20.48, 21.2, 1.46, 4.08, 4.09,  -1.00,  -1.28,   6.61,-151.79, -39.12, 125.67,  -0.85,   0.21,   0.67,-121.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7293931, -83.7061205,   524.0, 2025, 11, 23, 18, 18,  3,      129,      234, 110,  57,   1.9,   1.0,   1.6,  0,  0, 28, 31,  0,  0, 25, 31, 23,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22, 23, 29,  0,  0, 22,  0
6, 11026, 11,KE8EXM,    22.20, -63,   8, 6,  drogue,  -11.28,  95034.00,  537.36,  282.36,  -20.48, 21.2, 1.70, 4.08, 4.10,  -1.00,  -1.28,   6.61,-151.79, -39.12, 125.67,  -0.85,   0.21,   0.67,-121.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7293931, -83.7061205,   524.0, 2025, 11, 23, 18, 18,  3,      129,      234, 110,  57,   1.9,   1.0,   1.6,  0,  0, 28, 31,  0,  0, 25, 31, 23,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22, 23, 29,  0,  0, 22,  0
6, 11026, 11,KE8EXM,    23.06, -69,   6, 6,  drogue,  -11.28,  95034.00,  537.36,  282.36,  -20.48, 21.2, 1.70, 4.08, 4.10,  -1.00,  -1.28,   6.61,-151.79, -39.12, 125.67,  -0.85,   0.21,   0.67,-121.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7291994, -83.7061537,   508.0, 2025, 11, 23, 18, 18,  4,      135,      225, 119,  53,   2.0,   0.8,   1.8,  0,  0, 27, 32,  0,  0, 23, 28, 38,  0,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0,  0,  0,  0,  0,  0, 19, 35, 31,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    23.06, -67,   6, 6,  drogue,  -11.28,  95034.00,  537.36,  282.36,  -20.48, 21.2, 1.70, 4.08, 4.10,  -1.00,  -1.28,   6.61,-151.79, -39.12, 125.67,  -0.85,   0.21,   0.67,-121.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7291994, -83.7061537,   508.0, 2025, 11, 23, 18, 18,  4,      135,      225, 119,  53,   2.0,   0.8,   1.8,  0,  0, 27, 32,  0,  0, 23, 28, 38,  0,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0,  0,  0,  0,  0,  0, 19, 35, 31,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    23.13, -70,   7, 6,  drogue,   -8.34,  95320.00,  512.31,  257.32,  -17.89, 21.2, 1.70, 4.08, 4.10,   1.21,  -5.44,  11.10, -24.90, -36.93,  65.25,  -0.74,   0.10,   0.74,  81.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7291994, -83.7061537,   508.0, 2025, 11, 23, 18, 18,  4,      135,      225, 119,  53,   2.0,   0.8,   1.8,  0,  0, 27, 32,  0,  0, 23, 28, 38,  0,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0,  0,  0,  0,  0,  0, 19, 35, 31,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    23.21, -68,   9, 6,  drogue,   -8.34,  95320.00,  512.31,  257.32,  -17.89, 21.2, 1.82, 4.08, 4.09,   1.21,  -5.44,  11.10, -24.90, -36.93,  65.25,  -0.74,   0.10,   0.74,  81.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7291994, -83.7061537,   508.0, 2025, 11, 23, 18, 18,  4,      135,      225, 119,  53,   2.0,   0.8,   1.8,  0,  0, 27, 32,  0,  0, 23, 28, 38,  0,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0,  0,  0,  0,  0,  0, 19, 35, 31,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    24.06, -61,   6, 6,  drogue,   -8.34,  95320.00,  512.31,  257.32,  -17.89, 21.2, 1.82, 4.08, 4.09,   1.21,  -5.44,  11.10, -24.90, -36.93,  65.25,  -0.74,   0.10,   0.74,  81.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7290601, -83.7061738,   491.0, 2025, 11, 23, 18, 18,  5,      142,      216, 125,  49,   1.5,   0.8,   1.3,  0,  0, 27, 28,  0,  0, 31, 33, 34,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29, 25, 24,  0,  0, 26,  0
6, 11026, 11,KE8EXM,    24.06, -61,   9, 6,  drogue,   -8.34,  95320.00,  512.31,  257.32,  -17.89, 21.2, 1.82, 4.08, 4.09,   1.21,  -5.44,  11.10, -24.90, -36.93,  65.25,  -0.74,   0.10,   0.74,  81.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7290601, -83.7061738,   491.0, 2025, 11, 23, 18, 18,  5,      142,      216, 125,  49,   1.5,   0.8,   1.3,  0,  0, 27, 28,  0,  0, 31, 33, 34,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29, 25, 24,  0,  0, 26,  0
6, 11026, 11,KE8EXM,    24.14, -67,   7, 6,  drogue,  -13.24,  95484.00,  497.98,  242.98,  -19.44, 21.0, 1.82, 4.08, 4.09,  -3.37,  -0.02,   2.42, -89.29,-127.26,  -1.10,  -1.14,  -0.06,   0.14, -96.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7290601, -83.7061738,   491.0, 2025, 11, 23, 18, 18,  5,      142,      216, 125,  49,   1.5,   0.8,   1.3,  0,  0, 27, 28,  0,  0, 31, 33, 34,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29, 25, 24,  0,  0, 26,  0
6, 11026, 11,KE8EXM,    24.22, -69,   6, 6,  drogue,  -13.24,  95484.00,  497.98,  242.98,  -19.44, 21.0, 1.95, 4.08, 4.09,  -3.37,  -0.02,   2.42, -89.29,-127.26,  -1.10,  -1.14,  -0.06,   0.14, -96.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7290601, -83.7061738,   491.0, 2025, 11, 23, 18, 18,  5,      142,      216, 125,  49,   1.5,   0.8,   1.3,  0,  0, 27, 28,  0,  0, 31, 33, 34,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29, 25, 24,  0,  0, 26,  0
6, 11026, 11,KE8EXM,    25.06, -65,   9, 6,  drogue,  -13.24,  95484.00,  497.98,  242.98,  -19.44, 21.0, 1.95, 4.08, 4.09,  -3.37,  -0.02,   2.42, -89.29,-127.26,  -1.10,  -1.14,  -0.06,   0.14, -96.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7289852, -83.7061464,   476.0, 2025, 11, 23, 18, 18,  6,      149,      210, 127,  45,   1.6,   0.9,   1.3,  0,  0, 29, 28,  0,  0, 35, 32, 36,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 24, 34,  0,  0, 39,  0
6, 11026, 11,KE8EXM,    25.06, -62,   7, 6,  drogue,  -13.24,  95484.00,  497.98,  242.98,  -19.44, 21.0, 1.95, 4.08, 4.09,  -3.37,  -0.02,   2.42, -89.29,-127.26,  -1.10,  -1.14,  -0.06,   0.14, -96.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7289852, -83.7061464,   476.0, 2025, 11, 23, 18, 18,  6,      149,      210, 127,  45,   1.6,   0.9,   1.3,  0,  0, 29, 28,  0,  0, 35, 32, 36,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 24, 34,  0,  0, 39,  0
