#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 6205, 3,    12.46, 5,   coast,   -9.63,  80465.00, 1902.23, 1146.71,   29.64, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.47, 5,   coast,   -9.62,  80460.00, 1902.73, 1147.21,   29.54, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.48, 5,   coast,   -9.62,  80452.00, 1903.53, 1148.02,   29.44, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.49, 5,   coast,   -9.62,  80455.00, 1903.23, 1147.72,   29.35, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    12.50, 5,   coast,   -9.62,  80444.00, 1904.34, 1148.82,   29.25, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.51, 5,   coast,   -9.61,  80448.00, 1903.93, 1148.42,   29.15, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    12.52, 5,   coast,   -9.61,  80445.00, 1904.24, 1148.72,   29.06, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.53, 5,   coast,   -9.61,  80442.00, 1904.54, 1149.02,   28.96, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.54, 5,   coast,   -9.60,  80434.00, 1905.34, 1149.82,   28.87, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.55, 5,   coast,   -9.60,  80427.00, 1906.04, 1150.53,   28.77, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    12.56, 5,   coast,   -9.60,  80427.00, 1906.04, 1150.53,   28.67, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    12.57, 5,   coast,   -9.59,  80430.00, 1905.74, 1150.22,   28.58, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.58, 5,   coast,   -9.59,  80426.00, 1906.14, 1150.63,   28.48, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.59, 5,   coast,   -9.59,  80421.00, 1906.64, 1151.13,   28.39, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    12.60, 5,   coast,   -9.59,  80418.00, 1906.94, 1151.43,   28.29, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    12.61, 5,   coast,   -9.58,  80417.00, 1907.05, 1151.53,   28.19, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    12.62, 5,   coast,   -9.58,  80409.00, 1907.85, 1152.33,   28.10, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    12.63, 5,   coast,   -9.58,  80407.00, 1908.05, 1152.53,   28.00, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    12.64, 5,   coast,   -9.57,  80407.00, 1908.05, 1152.53,   27.91, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    12.65, 5,   coast,   -9.57,  80398.00, 1908.95, 1153.44,   27.81, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.66, 5,   coast,   -9.57,  80400.00, 1908.75, 1153.24,   27.72, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    12.67, 5,   coast,   -9.57,  80400.00, 1908.75, 1153.24,   27.62, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.68, 5,   coast,   -9.56,  80401.00, 1908.65, 1153.13,   27.52, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    12.69, 5,   coast,   -9.56,  80399.00, 1908.85, 1153.34,   27.43, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.70, 5,   coast,   -9.56,  80386.00, 1910.16, 1154.64,   27.33, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    12.71, 5,   coast,   -9.55,  80391.00, 1909.66, 1154.14,   27.24, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    12.72, 5,   coast,   -9.55,  80385.00, 1910.26, 1154.74,   27.14, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.73, 5,   coast,   -9.55,  80379.00, 1910.86, 1155.34,   27.05, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.74, 5,   coast,   -9.54,  80385.00, 1910.26, 1154.74,   26.95, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    12.75, 5,   coast,   -9.54,  80373.00, 1911.46, 1155.95,   26.86, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    12.76, 5,   coast,   -9.54,  80375.00, 1911.26, 1155.75,   26.76, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    12.77, 5,   coast,   -9.54,  80372.00, 1911.56, 1156.05,   26.67, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.78, 5,   coast,   -9.53,  80372.00, 1911.56, 1156.05,   26.57, 32.6, 4.11, 4.18, 4.10
6, 6205, 3,    12.79, 5,   coast,   -9.53,  80371.00, 1911.66, 1156.15,   26.48, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    12.80, 5,   coast,   -9.53,  80369.00, 1911.86, 1156.35,   26.38, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    12.81, 5,   coast,   -9.52,  80369.00, 1911.86, 1156.35,   26.28, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.82, 5,   coast,   -9.52,  80361.00, 1912.67, 1157.15,   26.19, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.83, 5,   coast,   -9.52,  80360.00, 1912.77, 1157.25,   26.09, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.84, 5,   coast,   -9.52,  80351.00, 1913.67, 1158.16,   26.00, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.85, 5,   coast,   -9.52,  80354.00, 1913.37, 1157.85,   25.90, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    12.86, 5,   coast,   -9.52,  80357.00, 1913.07, 1157.55,   25.81, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    12.87, 5,   coast,   -9.52,  80348.00, 1913.97, 1158.46,   25.71, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    12.88, 5,   coast,   -9.52,  80347.00, 1914.07, 1158.56,   25.62, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.89, 5,   coast,   -9.52,  80347.00, 1914.07, 1158.56,   25.52, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.90, 5,   coast,   -9.52,  80336.00, 1915.18, 1159.66,   25.43, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    12.91, 5,   coast,   -9.52,  80336.00, 1915.18, 1159.66,   25.33, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.92, 5,   coast,   -9.52,  80333.00, 1915.48, 1159.96,   25.24, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    12.93, 5,   coast,   -9.52,  80337.00, 1915.08, 1159.56,   25.14, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    12.94, 5,   coast,   -9.53,  80328.00, 1915.98, 1160.47,   25.05, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.95, 5,   coast,   -9.53,  80329.00, 1915.88, 1160.37,   24.95, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.96, 5,   coast,   -9.54,  80331.00, 1915.68, 1160.16,   24.86, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    12.97, 5,   coast,   -9.54,  80322.00, 1916.59, 1161.07,   24.76, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    12.98, 5,   coast,   -9.55,  80322.00, 1916.59, 1161.07,   24.67, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    12.99, 5,   coast,   -9.55,  80313.00, 1917.49, 1161.97,   24.57, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    13.00, 5,   coast,   -9.56,  80313.00, 1917.49, 1161.97,   24.48, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.01, 5,   coast,   -9.57,  80304.00, 1918.39, 1162.88,   24.38, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    13.02, 5,   coast,   -9.58,  80310.00, 1917.79, 1162.27,   24.29, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    13.03, 5,   coast,   -9.59,  80306.00, 1918.19, 1162.68,   24.19, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.04, 5,   coast,   -9.60,  80306.00, 1918.19, 1162.68,   24.10, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    13.05, 5,   coast,   -9.61,  80296.00, 1919.20, 1163.68,   24.00, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.06, 5,   coast,   -9.62,  80295.00, 1919.30, 1163.78,   23.91, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.07, 5,   coast,   -9.63,  80291.00, 1919.70, 1164.18,   23.82, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.08, 5,   coast,   -9.64,  80296.00, 1919.20, 1163.68,   23.72, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.09, 5,   coast,   -9.66,  80292.00, 1919.60, 1164.08,   23.63, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    13.10, 5,   coast,   -9.67,  80283.00, 1920.50, 1164.99,   23.53, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.11, 5,   coast,   -9.68,  80283.00, 1920.50, 1164.99,   23.44, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.12, 5,   coast,   -9.70,  80285.00, 1920.30, 1164.79,   23.34, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    13.13, 5,   coast,   -9.71,  80283.00, 1920.50, 1164.99,   23.25, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    13.14, 5,   coast,   -9.73,  80279.00, 1920.91, 1165.39,   23.16, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.15, 5,   coast,   -9.75,  80281.00, 1920.71, 1165.19,   23.06, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.16, 5,   coast,   -9.76,  80273.00, 1921.51, 1165.99,   22.97, 32.6, 4.11, 4.18, 4.10
6, 6205, 3,    13.17, 5,   coast,   -9.78,  80272.00, 1921.61, 1166.09,   22.87, 32.6, 4.12, 4.18, 4.10
6, 6205, 3,    13.18, 5,   coast,   -9.79,  80267.00, 1922.11, 1166.60,   22.78, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.19, 5,   coast,   -9.81,  80264.00, 1922.41, 1166.90,   22.69, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.20, 5,   coast,   -9.83,  80263.00, 1922.51, 1167.00,   22.59, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.21, 5,   coast,   -9.84,  80263.00, 1922.51, 1167.00,   22.50, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.22, 5,   coast,   -9.86,  80263.00, 1922.51, 1167.00,   22.41, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.23, 5,   coast,   -9.88,  80263.00, 1922.51, 1167.00,   22.31, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    13.24, 5,   coast,   -9.89,  80262.00, 1922.62, 1167.10,   22.22, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.25, 5,   coast,   -9.91,  80250.00, 1923.82, 1168.31,   22.12, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.26, 5,   coast,   -9.92,  80247.00, 1924.12, 1168.61,   22.03, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    13.27, 5,   coast,   -9.94,  80248.00, 1924.02, 1168.51,   21.94, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.28, 5,   coast,   -9.95,  80249.00, 1923.92, 1168.41,   21.84, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.29, 5,   coast,   -9.97,  80243.00, 1924.53, 1169.01,   21.75, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.30, 5,   coast,   -9.98,  80238.00, 1925.03, 1169.51,   21.66, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.31, 5,   coast,  -10.00,  80242.00, 1924.63, 1169.11,   21.56, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.32, 5,   coast,  -10.01,  80238.00, 1925.03, 1169.51,   21.47, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.33, 5,   coast,  -10.02,  80238.00, 1925.03, 1169.51,   21.31, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.34, 5,   coast,  -10.03,  80234.00, 1925.43, 1169.91,   21.15, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.35, 5,   coast,  -10.04,  80233.00, 1925.53, 1170.01,   21.02, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.36, 5,   coast,  -10.05,  80232.00, 1925.63, 1170.12,   20.92, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.37, 5,   coast,  -10.06,  80226.00, 1926.23, 1170.72,   20.82, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.38, 5,   coast,  -10.07,  80229.00, 1925.93, 1170.42,   20.72, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.39, 5,   coast,  -10.08,  80224.00, 1926.44, 1170.92,   20.62, 32.6, 4.11, 4.17, 4.12
6, 6205, 3,    13.40, 5,   coast,  -10.08,  80223.00, 1926.54, 1171.02,   20.52, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    13.41, 5,   coast,  -10.09,  80215.00, 1927.34, 1171.82,   20.42, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.42, 5,   coast,  -10.09,  80219.00, 1926.94, 1171.42,   20.32, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.43, 5,   coast,  -10.10,  80214.00, 1927.44, 1171.93,   20.22, 32.6, 4.11, 4.18, 4.10
6, 6205, 3,    13.44, 5,   coast,  -10.10,  80214.00, 1927.44, 1171.93,   20.12, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    13.45, 5,   coast,  -10.10,  80215.00, 1927.34, 1171.82,   20.02, 32.6, 4.11, 4.17, 4.12
6, 6205, 3,    13.46, 5,   coast,  -10.10,  80212.00, 1927.64, 1172.13,   19.92, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    13.47, 5,   coast,  -10.10,  80210.00, 1927.84, 1172.33,   19.82, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.48, 5,   coast,  -10.10,  80210.00, 1927.84, 1172.33,   19.72, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.49, 5,   coast,  -10.10,  80211.00, 1927.74, 1172.23,   19.62, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.50, 5,   coast,  -10.10,  80203.00, 1928.55, 1173.03,   19.52, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.51, 5,   coast,  -10.09,  80209.00, 1927.94, 1172.43,   19.42, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    13.52, 5,   coast,  -10.09,  80201.00, 1928.75, 1173.23,   19.32, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    13.53, 5,   coast,  -10.09,  80197.00, 1929.15, 1173.64,   19.22, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    13.54, 5,   coast,  -10.08,  80191.00, 1929.76, 1174.24,   19.12, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.55, 5,   coast,  -10.08,  80191.00, 1929.76, 1174.24,   19.02, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.56, 5,   coast,  -10.07,  80189.00, 1929.96, 1174.44,   18.92, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.57, 5,   coast,  -10.06,  80188.00, 1930.06, 1174.54,   18.82, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.58, 5,   coast,  -10.05,  80193.00, 1929.55, 1174.04,   18.72, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    13.59, 5,   coast,  -10.05,  80186.00, 1930.26, 1174.74,   18.62, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.60, 5,   coast,  -10.04,  80186.00, 1930.26, 1174.74,   18.52, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.61, 5,   coast,  -10.03,  80183.00, 1930.56, 1175.04,   18.42, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.62, 5,   coast,  -10.02,  80184.00, 1930.46, 1174.94,   18.32, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.63, 5,   coast,  -10.01,  80182.00, 1930.66, 1175.14,   18.22, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.64, 5,   coast,  -10.00,  80175.00, 1931.36, 1175.85,   18.12, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    13.65, 5,   coast,   -9.99,  80172.00, 1931.67, 1176.15,   18.02, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    13.66, 5,   coast,   -9.98,  80172.00, 1931.67, 1176.15,   17.92, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.67, 5,   coast,   -9.96,  80168.00, 1932.07, 1176.55,   17.82, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    13.68, 5,   coast,   -9.95,  80170.00, 1931.87, 1176.35,   17.72, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    13.69, 5,   coast,   -9.94,  80167.00, 1932.17, 1176.65,   17.62, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.70, 5,   coast,   -9.93,  80169.00, 1931.97, 1176.45,   17.52, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.71, 5,   coast,   -9.92,  80164.00, 1932.47, 1176.96,   17.42, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.72, 5,   coast,   -9.90,  80165.00, 1932.37, 1176.85,   17.32, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.73, 5,   coast,   -9.89,  80158.00, 1933.08, 1177.56,   17.22, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    13.74, 5,   coast,   -9.88,  80162.00, 1932.67, 1177.16,   17.12, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.75, 5,   coast,   -9.86,  80157.00, 1933.18, 1177.66,   17.02, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.76, 5,   coast,   -9.85,  80159.00, 1932.97, 1177.46,   16.92, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.77, 5,   coast,   -9.83,  80159.00, 1932.97, 1177.46,   16.82, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.78, 5,   coast,   -9.82,  80155.00, 1933.38, 1177.86,   16.73, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.79, 5,   coast,   -9.80,  80150.00, 1933.88, 1178.36,   16.63, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.80, 5,   coast,   -9.79,  80151.00, 1933.78, 1178.26,   16.53, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.81, 5,   coast,   -9.77,  80149.00, 1933.98, 1178.47,   16.43, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.82, 5,   coast,   -9.76,  80142.00, 1934.69, 1179.17,   16.33, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.83, 5,   coast,   -9.74,  80146.00, 1934.28, 1178.77,   16.23, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.84, 5,   coast,   -9.73,  80140.00, 1934.89, 1179.37,   16.13, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.85, 5,   coast,   -9.71,  80143.00, 1934.59, 1179.07,   16.03, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.86, 5,   coast,   -9.69,  80136.00, 1935.29, 1179.77,   15.93, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.87, 5,   coast,   -9.68,  80138.00, 1935.09, 1179.57,   15.84, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    13.88, 5,   coast,   -9.66,  80138.00, 1935.09, 1179.57,   15.74, 32.6, 4.11, 4.17, 4.10
6, 6205, 3,    13.89, 5,   coast,   -9.64,  80136.00, 1935.29, 1179.77,   15.64, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.90, 5,   coast,   -9.62,  80128.00, 1936.10, 1180.58,   15.54, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.91, 5,   coast,   -9.60,  80135.00, 1935.39, 1179.87,   15.45, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.92, 5,   coast,   -9.58,  80137.00, 1935.19, 1179.67,   15.35, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.93, 5,   coast,   -9.56,  80118.00, 1937.10, 1181.59,   15.26, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    13.94, 5,   coast,   -9.54,  80127.00, 1936.20, 1180.68,   15.16, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.95, 5,   coast,   -9.52,  80123.00, 1936.60, 1181.08,   15.07, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    13.96, 5,   coast,   -9.50,  80123.00, 1936.60, 1181.08,   14.96, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    13.97, 5,   coast,   -9.48,  80124.00, 1936.50, 1180.98,   14.87, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    13.98, 5,   coast,   -9.45,  80120.00, 1936.90, 1181.38,   14.77, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    13.99, 5,   coast,   -9.43,  80120.00, 1936.90, 1181.38,   14.68, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.00, 5,   coast,   -9.40,  80112.00, 1937.71, 1182.19,   14.58, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    14.01, 5,   coast,   -9.38,  80119.00, 1937.00, 1181.48,   14.49, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    14.02, 5,   coast,   -9.35,  80119.00, 1937.00, 1181.48,   14.40, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.03, 5,   coast,   -9.33,  80107.00, 1938.21, 1182.69,   14.30, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.04, 5,   coast,   -9.30,  80114.00, 1937.50, 1181.99,   14.21, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.05, 5,   coast,   -9.27,  80114.00, 1937.50, 1181.99,   14.12, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.06, 5,   coast,   -9.24,  80102.00, 1938.71, 1183.20,   14.02, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.07, 5,   coast,   -9.22,  80102.00, 1938.71, 1183.20,   13.92, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    14.08, 5,   coast,   -9.19,  80110.00, 1937.91, 1182.39,   13.83, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.09, 5,   coast,   -9.16,  80105.00, 1938.41, 1182.89,   13.74, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.10, 5,   coast,   -9.13,  80105.00, 1938.41, 1182.89,   13.65, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.11, 5,   coast,   -9.09,  80106.00, 1938.31, 1182.79,   13.55, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.12, 5,   coast,   -9.06,  80096.00, 1939.32, 1183.80,   13.46, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.13, 5,   coast,   -9.03,  80095.00, 1939.42, 1183.90,   13.37, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.14, 5,   coast,   -9.00,  80095.00, 1939.42, 1183.90,   13.28, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.15, 5,   coast,   -8.96,  80095.00, 1939.42, 1183.90,   13.19, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.16, 5,   coast,   -8.93,  80095.00, 1939.42, 1183.90,   13.09, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    14.17, 5,   coast,   -8.90,  80095.00, 1939.42, 1183.90,   13.00, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.18, 5,   coast,   -8.86,  80082.00, 1940.73, 1185.21,   12.91, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.19, 5,   coast,   -8.82,  80091.00, 1939.82, 1184.30,   12.82, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.20, 5,   coast,   -8.79,  80089.00, 1940.02, 1184.51,   12.73, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    14.21, 5,   coast,   -8.75,  80089.00, 1940.02, 1184.51,   12.65, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.22, 5,   coast,   -8.71,  80089.00, 1940.02, 1184.51,   12.56, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    14.23, 5,   coast,   -8.68,  80079.00, 1941.03, 1185.51,   12.47, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    14.24, 5,   coast,   -8.64,  80085.00, 1940.42, 1184.91,   12.39, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.25, 5,   coast,   -8.60,  80076.00, 1941.33, 1185.81,   12.30, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.26, 5,   coast,   -8.56,  80077.00, 1941.23, 1185.71,   12.21, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    14.27, 5,   coast,   -8.52,  80086.00, 1940.32, 1184.81,   12.12, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.28, 5,   coast,   -8.48,  80082.00, 1940.73, 1185.21,   12.03, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.29, 5,   coast,   -8.44,  80076.00, 1941.33, 1185.81,   11.95, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.30, 5,   coast,   -8.40,  80081.00, 1940.83, 1185.31,   11.86, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    14.31, 5,   coast,   -8.36,  80076.00, 1941.33, 1185.81,   11.78, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.32, 5,   coast,   -8.31,  80076.00, 1941.33, 1185.81,   11.70, 32.6, 4.11, 4.17, 4.10
6, 6205, 3,    14.33, 5,   coast,   -8.27,  80073.00, 1941.63, 1186.12,   11.61, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.34, 5,   coast,   -8.23,  80067.00, 1942.24, 1186.72,   11.53, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    14.35, 5,   coast,   -8.19,  80071.00, 1941.83, 1186.32,   11.45, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.36, 5,   coast,   -8.14,  80063.00, 1942.64, 1187.12,   11.36, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.37, 5,   coast,   -8.10,  80069.00, 1942.04, 1186.52,   11.28, 32.6, 4.12, 4.17, 4.11
6, 6205, 3,    14.38, 5,   coast,   -8.06,  80064.00, 1942.54, 1187.02,   11.20, 32.6, 4.12, 4.18, 4.11
6, 6205, 3,    14.39, 5,   coast,   -8.01,  80064.00, 1942.54, 1187.02,   11.12, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.40, 5,   coast,   -7.97,  80065.00, 1942.44, 1186.92,   11.04, 32.6, 4.11, 4.18, 4.11
6, 6205, 3,    14.41, 5,   coast,   -7.92,  80067.00, 1942.24, 1186.72,   10.96, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.42, 5,   coast,   -7.88,  80064.00, 1942.54, 1187.02,   10.88, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.43, 5,   coast,   -7.84,  80064.00, 1942.54, 1187.02,   10.80, 32.6, 4.11, 4.17, 4.11
6, 6205, 3,    14.44, 5,   coast,   -7.79,  80064.00, 1942.54, 1187.02,   10.73, 32.6, 4.11, 4.17, 4.11
