Time [s],Primary Continuity,Backup Continuity,Low Voltage [V],High Voltage [V],Linear Acceleration X [m/s^2],Linear Acceleration Y [m/s^2],Linear Acceleration Z [m/s^2],Altitude [m],Flight State,Accleration X [m/s^2],Accleration Y [m/s^2],Accleration Z [m/s^2],Gravity Acceleration X [m/s^2],Gravity Acceleration Y [m/s^2],Gravity Acceleration Z [m/s^2],Magnetic Field Strength X [uT],Magnetic Field Strength Y [uT],Magnetic Field Strength Z [uT],Gyro 1,Gyro 2,Gyro 3,Euler Angles 1,Euler Angles 2,Euler Angles 3,Quaternion 1,Quaternion 2,Quaternion 3,Quaternion 4,High Current [A],TemperaturePressure [hPa],Low Power [W],Low Current [A],High Power [W],,,,
6.68161,0,0,4.12875,0.52625,-0.07,-0.03,-0.35,0.16911,0,0.19,1.16,9.37,0.26,1.2,9.72,-45.25,-116.1875,-132.5,0.00327,-0.01309,-0.00545,0.25,1.5,-7,0.99799,0.0614,-0.01373,-0.00238,-1.25,29.46835,995.84302,350,82.5,0,-0.27294,-9.90481,-0.39025
8.68161,0,0,4.1325,0.50125,-0.1,-0.04,-0.37,0.26423,1,0.13,1.14,9.37,0.25,1.19,9.72,-46,-115.75,-132.25,-0.00436,0,0.00109,0.25,1.5,-7,0.99805,0.06122,-0.01337,-0.00262,0,29.68984,995.85107,290,71.25,0,-0.19393,-9.93593,-0.20111
10.68182,0,0,4.13125,0.47625,-0.06,-0.04,-0.35,0.1374,1,0.18,1.14,9.37,0.25,1.19,9.72,-46.375,-116.5625,-133.25,-0.00109,-0.00327,-0.00218,0.25,1.4375,-7,0.99805,0.06122,-0.01324,-0.00262,0,29.74219,995.85303,320,76.25,0,-0.2873,-9.88087,-0.30646
12.69626,0,0,4.13125,0.4525,-0.12,-0.06,-0.35,0.17967,1,0.12,1.13,9.37,0.25,1.19,9.72,-45.5625,-115.875,-133,-0.00109,0,-0.00109,0.25,1.5,-7,0.99805,0.06122,-0.01337,-0.00262,-1.25,29.77949,995.84375,290,70,0,-0.11013,-9.92636,-0.25139
14.70465,0,0,4.1325,0.43125,-0.09,-0.04,-0.35,0.05285,1,0.16,1.14,9.37,0.25,1.19,9.72,-44.875,-116.5625,-133,0.00327,0.00109,0,0.25,1.5,-7,0.99805,0.06122,-0.01337,-0.00262,-1.25,29.81425,995.89331,310,70,0,-0.25618,-9.96706,-0.31125
16.71115,0,0,4.13125,0.4075,-0.12,-0.06,-0.37,-0.21138,1,0.12,1.12,9.34,0.25,1.19,9.72,-45.6875,-115.0625,-131.875,0,0,0,0.25,1.5,-7,0.99805,0.06122,-0.01331,-0.00262,-1.25,29.84921,995.88208,310,73.75,0,-0.19393,-9.92157,-0.249
18.7182,0,0,4.13125,0.38875,-0.09,-0.02,-0.36,0.24309,1,0.18,1.15,9.37,0.25,1.19,9.72,-45.6875,-115.875,-133.1875,-0.00109,-0.00109,-0.00109,0.25,1.5,-7,0.99805,0.06122,-0.01331,-0.00262,0,29.88652,995.85425,290,71.25,0,-0.22745,-9.93114,-0.32082
20.72473,0,0,4.13125,0.37,-0.1,-0.06,-0.37,-0.29593,1,0.13,1.12,9.38,0.25,1.19,9.72,-45.25,-115.875,-132.375,0,-0.00218,0,0.25,1.5,-7,0.99805,0.06122,-0.01331,-0.00262,-1.25,29.90644,995.86157,310,75,0,-0.15323,-9.9096,-0.30406
22.73145,0,0,4.13125,0.35125,-0.08,-0.07,-0.36,0.04228,1,0.14,1.12,9.34,0.25,1.19,9.72,-45.6875,-115.0625,-133.25,0,-0.00218,0.00218,0.25,1.5,-7,0.99805,0.06122,-0.01331,-0.00262,-1.25,29.93378,995.8396,290,72.5,0,-0.18435,-9.93114,-0.25618
24.73828,0,0,4.13125,0.335,-0.09,-0.04,-0.37,0.19024,1,0.17,1.13,9.35,0.25,1.19,9.72,-45.25,-115.875,-133.25,-0.00109,0.00218,0.00109,0.25,1.5,-7,0.99805,0.06122,-0.01331,-0.00262,0,29.95879,995.83545,290,72.5,0,-0.24421,-9.89762,-0.32801
26.82217,0,0,4.1275,0.3175,-0.1,-0.03,-0.37,-0.04228,1,0.15,1.16,9.35,0.25,1.19,9.72,-46.375,-116.25,-132.375,-0.00327,-0.00109,-0.00218,0.25,1.5,-7,0.99805,0.06122,-0.01331,-0.00262,-1.25,29.93633,995.86182,320,76.25,0,-0.20351,-9.93833,-0.30646
28.82382,0,0,4.13,0.30125,-0.08,-0.07,-0.39,0.28537,1,0.17,1.12,9.33,0.25,1.19,9.72,-47.1875,-116.5625,-132.0625,-0.00109,-0.00218,0.00109,0.25,1.5,-7,0.99805,0.06122,-0.01331,-0.00262,0,30.01093,995.87012,1000,242.5,0,-0.23224,-9.91439,-0.31843
30.83752,0,0,4.13125,0.28625,-0.1,-0.05,-0.37,0.10569,1,0.13,1.13,9.33,0.25,1.19,9.72,-46.0625,-116.6875,-133.375,-0.00109,0.00109,0.00109,0.25,1.5,-7,0.99805,0.06122,-0.01331,-0.00262,1.25,30.02597,995.85303,310,75,0,-0.19872,-9.93114,-0.26576
32.87555,0,0,4.1125,0.2725,-0.08,-0.05,-0.37,0.08455,1,0.17,1.14,9.39,0.25,1.19,9.72,-44.875,-116.25,-132.5625,0,0.00109,0.00109,0.25,1.5,-7,0.99805,0.06122,-0.01331,-0.00262,-1.25,30.03593,995.85596,320,76.25,0,-0.22505,-9.9503,-0.28491
34.90399,0,0,4.13125,0.25875,-0.1,-0.05,-0.39,0.04228,1,0.15,1.14,9.33,0.25,1.19,9.72,-46.375,-115.875,-133.25,0.00218,0,0,0.25,1.5,-7,0.99805,0.06122,-0.01331,-0.00262,-1.25,30.04824,995.84521,320,78.75,0,-0.2466,-9.95748,-0.30406
36.92242,0,0,4.12875,0.2475,-0.13,-0.01,-0.39,0.28537,1,0.11,1.18,9.33,0.25,1.19,9.72,-46.375,-115.875,-133,0.00218,0.00109,0.00218,0.25,1.5,-7,0.99805,0.06122,-0.01331,-0.00262,0,30.06074,995.82837,320,76.25,0,-0.22984,-9.87847,-0.31603
38.93567,0,0,4.13,0.235,-0.05,0.01,-0.39,0.46504,1,0.16,1.23,9.34,0.23,1.19,9.73,-46.375,-115.875,-132.875,0.00327,-0.00436,0.00436,0.3125,1.375,-7,0.99805,0.06116,-0.01227,-0.00305,0,30.0832,995.82593,790,193.75,0,-0.26097,-9.87847,-0.32561
40.94748,0,0,4.12875,0.225,-0.03,-0.01,-0.34,0.38049,1,0.16,1.17,9.38,0.19,1.19,9.73,-45.6875,-115.875,-132.6875,-0.00218,0.00873,0.00764,0.3125,1.125,-6.9375,0.99811,0.06079,-0.01031,-0.00317,0,30.09062,995.86499,320,77.5,0,-0.17238,-9.93833,-0.26576
42.94754,0,0,4.13125,12.555,-0.07,-0.17,-0.37,-0.04228,1,0.2,0.95,9.35,0.22,1.19,9.73,-45.0625,-116.5,-131.375,0.00654,-0.00218,-0.01636,0.75,1.25,-6.9375,0.99805,0.06079,-0.01172,-0.00677,0,30.09805,995.82837,310,75,0,0.0407,-9.93114,-0.22984
44.94852,0,0,4.12875,12.55375,0.12,-0.25,-0.37,0.29593,1,0.32,0.94,9.35,0.19,1.19,9.73,-44.25,-117,-131,0.01418,-0.00654,-0.05018,1.25,1.125,-6.9375,0.99805,0.06085,-0.0108,-0.01135,0,30.11054,995.83325,320,77.5,0,-0.21787,-9.77792,-0.28012
47.04964,0,0,4.12875,12.55375,0.08,-0.07,-0.37,0.3065,1,0.29,1.1,9.36,0.2,1.17,9.73,-44.875,-116.5,-132.375,0.00327,-0.012,-0.00982,1.5625,1.1875,-6.875,0.99805,0.05988,-0.01154,-0.01404,0,30.04824,995.83716,360,87.5,0,-0.36152,-9.92636,-0.49799
49.05002,0,0,4.12875,12.55375,-0.11,-0.04,-0.37,0.24309,1,0.07,1.12,9.34,0.2,1.17,9.73,-45.25,-116.875,-130.875,0.00218,0.01091,0.00545,1.5625,1.125,-6.8125,0.99805,0.05975,-0.01123,-0.0141,-1.25,30.12051,995.84546,320,72.5,10,-0.09337,-9.94791,-0.18914
51.05112,0,0,4.1275,12.55375,-0.04,-0.03,-0.36,0.2748,1,0.15,1.13,9.37,0.2,1.17,9.73,-44.5625,-117.25,-130.875,0,-0.00764,-0.00109,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01135,-0.01416,0,30.12539,995.86597,290,76.25,0,-0.29928,-9.91917,-0.30406
53.05115,0,0,4.1275,12.55375,-0.08,-0.09,-0.39,0.34878,1,0.13,1.08,9.35,0.2,1.17,9.73,-44.875,-117.25,-132,0,0.00654,0.00218,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01416,-1.25,30.13046,995.85449,320,76.25,10,-0.21548,-9.85932,-0.28012
55.07083,0,0,4.12875,12.55375,-0.03,-0.03,-0.37,0.21138,1,0.16,1.13,9.36,0.2,1.17,9.73,-45.25,-116.5,-131.1875,0.00218,-0.00436,-0.00327,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01416,0,30.12539,995.84717,310,75,0,-0.25857,-9.88805,-0.35674
57.08157,0,0,4.1275,12.55375,-0.1,-0.06,-0.39,0.20081,1,0.09,1.11,9.34,0.2,1.17,9.73,-45.25,-117.25,-130,0,0.00327,0,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01416,0,30.13046,995.79297,290,72.5,0,-0.19632,-9.89045,-0.22505
59.08167,0,0,4.13,12.55375,-0.01,-0.08,-0.36,0.17967,1,0.17,1.1,9.33,0.2,1.17,9.73,-45.25,-116.5,-132,0,-0.00327,-0.00327,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01416,0,30.14297,995.82056,310,73.75,0,-0.24421,-9.86411,-0.31603
61.08182,0,0,4.08625,12.555,-0.09,-0.06,-0.36,0.22195,1,0.11,1.11,9.37,0.2,1.17,9.73,-44.5625,-116.875,-131.1875,-0.00218,-0.00218,0.00109,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01416,0,30.13535,995.82739,320,76.25,0,-0.18435,-9.92875,-0.2873
63.08191,0,0,4.1275,12.55375,-0.03,-0.05,-0.37,0.14797,1,0.17,1.11,9.36,0.2,1.17,9.73,-45.6875,-116.875,-131.5625,-0.00218,-0.00109,0.00109,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01416,-1.25,30.13046,995.83862,330,80,10,-0.23463,-9.93354,-0.29928
65.08182,0,0,4.13,12.55375,-0.09,-0.06,-0.35,0.12683,1,0.11,1.12,9.39,0.2,1.17,9.73,-77.25,-193.1875,-220.75,0.00109,-0.00218,-0.00109,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01416,-1.25,30.13046,995.88208,320,77.5,10,-0.18196,-9.91917,-0.30167
67.14243,0,0,4.1225,12.555,-0.05,-0.06,-0.37,0.11626,1,0.15,1.11,9.35,0.2,1.17,9.73,-76.875,-192.75,-219.75,0,0.00327,0,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01416,0,30.0832,995.84058,330,81.25,0,-0.26336,-9.91199,-0.25618
69.14395,0,0,4.12875,12.55375,-0.04,-0.07,-0.36,0.06341,1,0.15,1.1,9.36,0.2,1.17,9.73,-76.1875,-192.0625,-220.75,0,-0.00545,-0.00109,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01416,-1.25,30.11797,995.8728,320,76.25,10,-0.23942,-9.96227,-0.30406
71.14377,0,0,4.1275,12.555,-0.07,-0.05,-0.36,0.42276,1,0.13,1.12,9.36,0.2,1.17,9.73,-75.75,-192.375,-220.375,-0.00218,0.00327,0.00218,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01416,0,30.11543,995.79736,320,77.5,0,-0.19632,-9.89045,-0.24181
73.15512,0,0,4.13,12.55375,-0.01,-0.06,-0.37,0.11626,1,0.18,1.11,9.35,0.2,1.17,9.73,-77.25,-192.375,-220.375,0,-0.00327,0.00109,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01416,0,30.10312,995.83496,310,73.75,0,-0.2083,-9.89523,-0.31603
75.15475,0,0,4.12875,12.55375,-0.01,-0.03,-0.37,0.16911,1,0.16,1.11,9.37,0.2,1.17,9.73,-76.875,-192.75,-219.5625,-0.00109,-0.00109,0.00109,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01416,-1.25,30.108,995.81128,310,75,10,-0.28252,-9.9072,-0.28252
77.15518,0,0,4.13,12.55375,-0.07,-0.06,-0.36,0.04228,1,0.13,1.1,9.36,0.2,1.17,9.73,-76.875,-192.375,-220.5,0,0,0.00109,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01416,-1.25,30.10547,995.87158,310,76.25,10,-0.30167,-9.92636,-0.28252
79.17462,0,0,4.13,12.55375,-0.06,-0.09,-0.37,0,1,0.14,1.07,9.36,0.2,1.17,9.73,-76.1875,-192.0625,-220.75,0.00327,0.00109,0.00109,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01416,0,30.10059,995.8667,310,73.75,0,-0.28012,-9.91199,-0.31603
81.18839,0,0,4.12625,12.555,-0.02,-0.06,-0.42,0.29593,1,0.17,1.1,9.31,0.2,1.17,9.73,-76.875,-192.75,-221.5,0.00545,-0.00436,-0.00109,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01416,0,30.09805,995.86157,330,85,0,-0.26815,-9.87129,-0.38547
83.20023,0,0,4.08375,12.55375,-0.07,-0.03,-0.33,0.16911,1,0.11,1.16,9.37,0.2,1.17,9.73,-76.5625,-192.375,-220,-0.00218,0.00436,0.00109,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01135,-0.01404,0,30.09316,995.83301,330,81.25,0,-0.1652,-9.94312,-0.23463
85.20007,0,0,4.13,12.555,-0.03,-0.06,-0.37,0.31707,1,0.16,1.1,9.36,0.2,1.17,9.73,-76.875,-193.1875,-220.75,0,0,0,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01135,-0.01404,-2.5,30.07813,995.82715,350,83.75,30,-0.2083,-9.85932,-0.29449
87.27655,0,0,4.12875,12.55375,-0.12,-0.05,-0.38,0.48618,1,0.07,1.12,9.35,0.2,1.17,9.73,-76.875,-193.1875,-220.375,0.00109,-0.00109,-0.00654,1.5625,1.1875,-6.8125,0.99805,0.05975,-0.01135,-0.01404,-1.25,30.0209,995.8147,320,77.5,10,-0.22745,-9.94072,-0.39025
89.27924,0,0,4.13,12.555,-0.05,-0.01,-0.33,0.39106,1,0.15,1.15,9.39,0.2,1.17,9.73,-76.875,-192.375,-220.75,-0.00545,0,-0.00982,1.625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.0144,1.25,30.0707,995.84424,310,75,10,-0.16759,-9.93114,-0.25857
91.29352,0,0,4.1275,12.555,-0.05,-0.1,-0.38,0.23252,1,0.14,1.07,9.34,0.2,1.17,9.73,-77.25,-193.1875,-221.1875,0.00109,-0.00545,-0.00327,1.625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01434,-1.25,30.06816,995.84082,320,76.25,10,-0.25618,-9.88805,-0.33758
93.2933,0,0,4.13125,12.55375,-0.01,-0.04,-0.34,0.45447,1,0.16,1.14,9.34,0.2,1.17,9.73,-76.875,-193.0625,-220.6875,0.00436,0.00545,0.00436,1.625,1.1875,-6.8125,0.99805,0.05975,-0.01129,-0.01447,0,30.0582,995.80298,310,73.75,0,-0.19872,-9.91439,-0.29688
95.29449,0,0,4.12875,12.55375,-0.05,-0.08,-0.36,0.39106,1,0.15,1.08,9.37,0.2,1.17,9.73,-75.75,-192.75,-220.25,-0.00327,-0.00436,-0.00109,1.5625,1.1875,-6.875,0.99805,0.05994,-0.01135,-0.01398,-1.25,30.0459,995.8103,320,76.25,10,-0.29449,-9.89045,-0.26097
97.30682,0,0,4.12875,12.555,-0.06,-0.05,-0.37,0.21138,1,0.1,1.1,9.33,0.2,1.17,9.73,-76.5625,-192.75,-221.5625,0.00218,-0.00327,0.00545,1.625,1.1875,-6.875,0.99805,0.05994,-0.01135,-0.01422,0,30.02597,995.83276,290,72.5,0,-0.16999,-9.91439,-0.27533
99.30838,0,0,4.1275,12.55375,-0.05,-0.09,-0.36,0.10569,1,0.14,1.08,9.37,0.2,1.17,9.73,-76.5625,-192.0625,-221.0625,0.00218,-0.00327,0,1.625,1.1875,-6.875,0.99805,0.05994,-0.01135,-0.01422,0,30.03085,995.83594,320,77.5,0,-0.24421,-9.90242,-0.32801
101.31821,0,0,4.12875,12.55375,-0.03,-0.07,-0.36,0.10569,1,0.17,1.1,9.37,0.2,1.17,9.73,-76.875,-193.5,-219.875,0,0.00109,0.00109,1.625,1.1875,-6.875,0.99805,0.05994,-0.01135,-0.01416,-1.25,30.01601,995.83423,290,72.5,10,-0.18675,-9.91199,-0.28491
103.31796,0,0,4.1275,12.55375,-0.04,-0.03,-0.38,0.11626,1,0.15,1.13,9.34,0.2,1.17,9.73,-76.875,-192.375,-220.25,-0.00218,0.00109,0.00218,1.625,1.1875,-6.875,0.99805,0.05994,-0.01135,-0.01416,0,30.00351,995.8186,320,78.75,0,-0.21069,-9.90242,-0.27773
105.31866,0,0,4.11,12.555,-0.05,-0.04,-0.35,0.31707,1,0.14,1.13,9.37,0.2,1.17,9.73,-77.25,-192.375,-219.875,0,-0.00327,0.00109,1.625,1.1875,-6.875,0.99805,0.05994,-0.01135,-0.01416,0,29.98847,995.83667,330,81.25,0,-0.18435,-9.93833,-0.27294
107.38989,0,0,4.1275,12.555,-0.04,-0.08,-0.38,0.11626,1,0.16,1.09,9.34,0.2,1.17,9.73,-76.1875,-192.375,-219.875,0.00109,0.00545,-0.00327,1.625,1.1875,-6.875,0.99805,0.05994,-0.01135,-0.01416,0,29.93633,995.84619,290,76.25,0,-0.17717,-9.89762,-0.26576
109.39554,0,0,4.13,12.55375,-0.1,0.01,-0.35,0.06341,1,0.1,1.18,9.37,0.2,1.17,9.73,-76.875,-194.25,-220.5625,-0.00436,-0.00545,-0.00218,1.625,1.1875,-6.875,0.99805,0.05994,-0.01135,-0.01422,0,29.96875,995.84058,310,73.75,10,-0.23224,-9.95509,-0.33998
111.40164,0,0,4.13,12.555,-0.02,-0.08,-0.39,0.17967,1,0.17,1.08,9.34,0.2,1.17,9.73,-76.5625,-192.375,-220.5625,-0.00545,-0.00109,0.00109,1.625,1.1875,-6.875,0.99805,0.05994,-0.01135,-0.01422,0,29.9537,995.84106,310,73.75,0,-0.33279,-9.87847,-0.249
113.4028,0,0,4.12625,12.55375,-0.04,-0.06,-0.37,0.39106,1,0.14,1.09,9.37,0.2,1.17,9.73,-77.6875,-192.75,-220.5625,0.00436,0.00109,-0.00109,1.625,1.1875,-6.875,0.99805,0.05994,-0.01135,-0.01422,-1.25,29.9537,995.86743,320,77.5,0,-0.16759,-9.96706,-0.34237
115.4075,0,0,4.1275,12.555,-0.07,-0.01,-0.37,-0.04228,1,0.15,1.16,9.35,0.2,1.17,9.73,-76.1875,-193.5,-221.25,0.00109,-0.00109,0,1.625,1.1875,-6.875,0.99805,0.05994,-0.01135,-0.01422,-2.5,29.94882,995.82178,320,77.5,30,-0.24421,-9.95509,-0.32801
117.41452,0,0,4.12875,12.555,-0.05,-0.06,-0.36,0.4439,1,0.16,1.09,9.4,0.2,1.17,9.73,-76.5625,-192.75,-220.5625,-0.00327,0,-0.00218,1.625,1.1875,-6.875,0.99805,0.05994,-0.01135,-0.01422,1.25,29.92636,995.85107,320,77.5,10,-0.25379,-9.96227,-0.31603
119.41769,0,0,4.1275,12.55375,-0.02,-0.07,-0.37,0.56016,1,0.18,1.1,9.35,0.2,1.17,9.73,-76.5625,-192.375,-220.5625,0.00218,0.00327,0,1.625,1.1875,-6.875,0.99805,0.05994,-0.01135,-0.01422,-1.25,29.92383,995.81177,330,80,10,-0.21308,-9.92157,-0.27773
121.42877,0,0,4.1275,12.555,-0.05,-0.06,-0.36,0.7187,1,0.13,1.1,9.37,0.2,1.17,9.73,-76.5625,-193.5,-220.1875,-0.00109,-0.00109,-0.00327,1.625,1.1875,-6.875,0.99805,0.05994,-0.01135,-0.01422,0,29.90644,995.77612,320,78.75,0,-0.11971,-9.88565,-0.19632
123.43042,0,0,4.1275,12.55375,0.01,-0.04,-0.38,0.31707,1,0.22,1.13,9.35,0.2,1.17,9.73,-46.5625,-117.6875,-132.375,0,0.00436,-0.00218,1.5625,1.1875,-6.875,0.99805,0.06,-0.01135,-0.0141,-1.25,29.89902,995.80469,330,80,10,-0.25139,-9.9096,-0.32322
125.45007,0,0,4.12875,12.55375,-0.1,-0.1,-0.33,0.51789,1,0.1,1.11,9.36,0.2,1.17,9.73,-77.25,-192.75,-220.875,0.00218,-0.00109,-0.00109,1.5625,1.1875,-6.875,0.99805,0.06,-0.01135,-0.0141,-1.25,29.88144,995.80371,320,76.25,10,-0.2059,-9.88565,-0.33279
127.55933,0,0,4.1275,12.55375,-0.03,-0.04,-0.38,0.35935,1,0.19,1.15,9.34,0.2,1.17,9.73,-76.5625,-193.875,-220.875,0.00109,0.00109,0.00218,1.5625,1.1875,-6.875,0.99805,0.06,-0.01135,-0.0141,1.25,29.81934,995.81494,320,76.25,10,-0.30167,-9.94791,-0.33519
129.57013,0,0,4.1275,12.55375,-0.08,-0.07,-0.4,0.28537,1,0.11,1.1,9.33,0.2,1.17,9.73,-76.875,-192.75,-220.5625,0.00109,-0.00327,0,1.5625,1.1875,-6.875,0.99805,0.06,-0.01135,-0.0141,0,29.86406,995.84814,310,75,0,-0.26097,-9.9096,-0.27294
131.56976,0,0,4.12875,12.555,-0.05,-0.06,-0.39,0.33821,1,0.14,1.11,9.34,0.2,1.17,9.73,-76.5625,-193.0625,-219.5625,-0.00218,0.00109,0.00436,1.5625,1.1875,-6.875,0.99805,0.06,-0.01135,-0.0141,0,29.8541,995.83521,290,72.5,0,-0.25857,-9.96466,-0.34716
133.56921,0,0,4.1275,12.55375,-0.07,-0.08,-0.36,0.34878,1,0.17,1.09,9.36,0.2,1.17,9.73,-76.875,-193.5,-220.375,0,-0.00436,-0.00109,1.5625,1.1875,-6.875,0.99805,0.06,-0.01135,-0.0141,-1.25,29.84414,995.81763,320,80,10,-0.29209,-9.92157,-0.35434
135.56873,0,0,4.12625,12.555,-0.06,-0.05,-0.37,0.14797,1,0.14,1.12,9.35,0.2,1.17,9.73,-78.375,-192.375,-221.25,-0.00109,-0.00109,0.00545,1.625,1.1875,-6.875,0.99805,0.06,-0.01129,-0.01422,0,29.82929,995.82104,350,83.75,0,-0.31364,-9.89523,-0.249
137.56964,0,0,4.12875,12.55375,-0.04,-0.05,-0.36,0.33821,1,0.16,1.12,9.37,0.2,1.17,9.73,-76.875,-193.5,-220.0625,0.00218,0.00109,-0.00109,1.625,1.1875,-6.875,0.99805,0.06,-0.01129,-0.01422,-1.25,29.80937,995.80591,680,165,10,-0.23463,-9.89045,-0.2873
139.58624,0,0,4.1275,12.55375,-0.06,-0.03,-0.35,0.47561,1,0.14,1.14,9.38,0.2,1.17,9.73,-76.5,-192.75,-221.5625,0,-0.00109,0.00109,1.625,1.1875,-6.875,0.99805,0.06,-0.01129,-0.01422,-1.25,29.80429,995.82251,330,80,10,-0.22745,-9.92875,-0.29449
141.61011,0,0,4.1275,12.555,0,-0.05,-0.4,0.54959,1,0.21,1.12,9.33,0.2,1.17,9.73,-75.375,-192.75,-220.875,-0.00109,-0.00109,-0.01636,1.5625,1.1875,-6.875,0.99805,0.06,-0.01135,-0.01416,-1.25,29.79688,995.8103,320,76.25,0,-0.26815,-9.94072,-0.32322
143.62646,0,0,4.13,12.55375,0,-0.05,-0.36,0.34878,1,0.21,1.12,9.37,0.2,1.17,9.73,-76.0625,-193.875,-220.375,0.00109,-0.00218,-0.00218,1.5,1.1875,-6.875,0.99805,0.06,-0.01129,-0.01343,-1.25,29.77695,995.83301,320,76.25,10,-0.31843,-9.94791,-0.30885
145.66064,0,0,4.1275,12.55375,-0.09,-0.09,-0.34,0.47561,1,0.11,1.09,9.37,0.19,1.17,9.73,-76.5625,-193.5,-220.5625,-0.00109,0.00873,-0.00436,1.4375,1.125,-6.875,0.99805,0.06,-0.01099,-0.01306,1.25,29.75957,995.83325,1150,280,10,-0.1221,-9.93593,-0.2083
147.76117,0,0,4.12375,12.55375,0.02,-0.01,-0.38,0.46504,1,0.21,1.15,9.35,0.18,1.17,9.73,-76.0625,-193.5,-222,-0.00327,0.00654,0.00545,1.375,1.0625,-6.875,0.99805,0.06,-0.01038,-0.01239,1.25,29.70234,995.80981,330,81.25,10,-0.26576,-9.93354,-0.36392
149.79749,0,0,4.1275,12.555,-0.09,-0.1,-0.35,0.40163,1,0.08,1.06,9.38,0.18,1.17,9.73,-78,-193.0625,-221.5,0.00218,-0.00327,-0.00109,1.375,1.0625,-6.875,0.99805,0.06,-0.01019,-0.01239,0,29.72714,995.84155,310,75,0,-0.18196,-9.92875,-0.22745
151.83246,0,0,4.1275,12.555,0.01,-0.05,-0.32,0.62358,1,0.19,1.12,9.4,0.18,1.17,9.73,-76.5,-193.0625,-221.0625,-0.00109,0.00545,0.00327,1.375,1.0625,-6.875,0.99805,0.06,-0.01019,-0.01239,0,29.72226,995.8147,320,76.25,0,-0.22745,-9.9096,-0.29449
153.86914,0,0,4.1275,12.55249,-0.06,-0.03,-0.35,0.12683,1,0.11,1.13,9.38,0.18,1.17,9.73,-77.25,-193.0625,-220.75,-0.00109,-0.00764,-0.00327,1.375,1.0625,-6.875,0.99805,0.06,-0.01019,-0.01239,0,29.70488,995.80908,320,77.5,0,-0.20111,-9.85693,-0.30885
155.90723,0,0,4.1275,12.55375,-0.04,-0.02,-0.4,0.31707,1,0.14,1.14,9.32,0.18,1.17,9.73,-76.0625,-192.75,-221.1875,-0.00109,0.00327,0.00436,1.375,1.0625,-6.875,0.99805,0.06,-0.01019,-0.01239,0,29.68984,995.83887,320,76.25,0,-0.15562,-9.87368,-0.29928
157.93445,0,0,4.12875,12.55375,-0.03,-0.04,-0.36,0.32764,1,0.15,1.13,9.36,0.18,1.17,9.73,-77.5625,-192.75,-220.25,0,-0.00327,-0.00218,1.375,1.0625,-6.875,0.99805,0.06,-0.01019,-0.01239,0,29.67754,995.82178,310,73.75,0,-0.25379,-9.9096,-0.33279
159.96802,0,0,4.13,12.555,-0.04,-0.06,-0.39,0.43333,1,0.14,1.12,9.35,0.18,1.17,9.73,-76.875,-193.0625,-221.0625,-0.00109,0.00109,0.00218,1.375,1.0625,-6.875,0.99805,0.06,-0.01019,-0.01239,1.25,29.65996,995.80371,310,73.75,10,-0.21787,-9.9072,-0.25857
161.99829,0,0,4.1275,12.55375,-0.01,-0.05,-0.37,0.43333,1,0.16,1.12,9.35,0.18,1.17,9.73,-76.875,-193.0625,-220.5625,0.00109,-0.00327,0,1.375,1.0625,-6.875,0.99805,0.06,-0.01019,-0.01239,0,29.65762,995.80835,310,75,0,-0.2083,-9.98621,-0.28252
164.03571,0,0,4.12875,12.55625,-0.01,-0.02,-0.39,0.5813,1,0.17,1.14,9.34,0.18,1.17,9.73,-76.875,-193.5,-220.25,0.00327,0.00218,-0.00109,1.375,1.0625,-6.875,0.99805,0.06,-0.01019,-0.01239,0,29.63007,995.79517,290,238.75,0,-0.21308,-9.95988,-0.33279
166.06274,0,0,4.12875,12.55375,-0.05,-0.02,-0.36,0.24309,1,0.13,1.15,9.37,0.18,1.17,9.73,-76.5,-193.0625,-219.75,-0.00218,0.00109,0.00327,1.375,1.0625,-6.875,0.99805,0.06,-0.01019,-0.01239,-1.25,29.61777,995.84106,310,73.75,10,-0.2083,-9.90002,-0.38786
